icao24,origin_country,velocity,on_ground
a1c2f6,United States,17.86,0
a2e2cd,United States,41.87,0
abbca1,United States,2.31,1
a1c2f1,United States,206.12,0
0d0f13,Mexico,227.33,0
a1c2f2,United States,143.9,0
aca950,United States,178.0,0
ab7fee,United States,204.66,0
4b9e4a,Turkey,203.1,0
a3c80b,United States,80.15,0
adaf12,United States,218.32,0
00ae88,South Africa,49.91,0
485a82,Kingdom of the Netherlands,214.16,0
800c44,India,265.69,0
485a83,Kingdom of the Netherlands,216.3,0
ac2c33,United States,184.69,0
485a86,Kingdom of the Netherlands,191.54,0
a6506d,United States,231.53,0
abbcb5,United States,56.6,0
4d2209,Malta,228.87,0
a7cc65,United States,185.74,0
3003d0,Italy,91.31,0
a47227,United States,208.22,0
a06703,United States,225.71,0
ab398a,United States,255.97,0
406091,United Kingdom,217.96,0
ac3315,United States,199.05,0
a8900d,United States,85.7,0
aa1906,United States,197.55,0
abd6c6,United States,120.4,0
af4fab,United States,59.96,0
71bd78,Republic of Korea,137.38,0
800c12,India,248.18,0
a42ef4,United States,206.49,0
a24573,United States,199.24,0
ab399c,United States,45.67,0
a65086,United States,199.34,0
800c16,India,145.16,0
aaec3e,United States,74.58,0
a42ee9,United States,255.01,0
a8f338,United States,218.99,0
ad5f3c,United States,53.59,0
a4ce11,United States,239.55,0
a62825,United States,227.31,0
ac8ce5,United States,224.22,0
a35e66,United States,212.51,0
aca94b,United States,216.04,0
0c43b0,Dominican Republic,215.28,0
a720eb,United States,276.77,0
a62819,United States,47.37,0
ac3338,United States,259.41,0
abcfea,United States,188.56,0
a9cff8,United States,219.49,0
a448f5,United States,247.25,0
4d2237,Malta,228.03,0
4d2238,Malta,170.67,0
4d2239,Malta,214.94,0
4cabd2,Ireland,214.56,0
ab6137,United States,200.68,0
4d2234,Malta,249.0,0
4d2236,Malta,160.72,0
a59265,United States,39.53,0
a9c50d,United States,94.97,0
800c70,India,85.32,0
3986e5,France,74.27,0
34714e,Spain,226.65,0
3986e8,France,242.13,0
a97549,United States,51.74,0
a6abcc,United States,189.53,0
4d2232,Malta,201.11,0
3986e9,France,212.98,0
a84e68,United States,214.12,0
4d2248,Malta,85.32,0
aaeae5,United States,174.31,0
800c88,India,124.96,0
ab24fe,United States,77.89,0
a18723,United States,242.56,0
a71b43,United States,213.57,0
3c0893,Germany,249.47,0
4d2244,Malta,223.79,0
4d2245,Malta,115.57,0
abbd73,United States,197.21,0
4d2247,Malta,241.36,0
a35283,United States,171.91,0
ab879f,United States,227.17,0
abc455,United States,204.8,0
4d223a,Malta,76.26,0
4d223b,Malta,223.76,0
adc7bd,United States,26.95,0
800c83,India,235.82,0
a4ce9d,United States,226.55,0
a72e6c,United States,164.96,0
4d222c,Malta,234.88,0
4d222d,Malta,204.17,0
a9ab08,United States,174.68,0
a782c1,United States,189.26,0
4d2241,Malta,235.83,0
acdd2a,United States,98.37,0
a0540a,United States,44.24,1
a6fb32,United States,248.5,0
ab11df,United States,105.43,0
4d2217,Malta,154.38,0
4d2218,Malta,211.53,0
4d2211,Malta,246.34,0
485a32,Kingdom of the Netherlands,207.1,0
4d2212,Malta,236.17,0
a422da,United States,0.0,1
a84247,United States,93.49,0
a4bb8a,United States,112.87,0
a017a8,United States,229.2,0
a22b8d,United States,37.28,0
a782dd,United States,262.89,0
abaa43,United States,196.46,0
407f1f,United Kingdom,250.57,0
ac7a52,United States,224.43,0
485a33,Kingdom of the Netherlands,1.29,1
485a34,Kingdom of the Netherlands,177.21,0
4d2210,Malta,247.73,0
a35e9c,United States,3.34,1
ad64cd,United States,184.65,0
800c64,India,67.25,0
800c63,India,69.97,0
4d2229,Malta,209.36,0
a9c506,United States,207.59,0
ac7a5b,United States,230.52,0
abc478,United States,79.23,0
a91eca,United States,57.12,0
a83b3e,United States,114.66,0
ac7a5e,United States,244.91,0
ac7a61,United States,280.41,0
4c0243,Serbia,101.78,0
a83b43,United States,46.04,0
4d220b,Malta,216.96,0
a782e4,United States,258.68,0
ab6177,United States,45.39,0
abb12d,United States,83.18,0
407f0e,United Kingdom,81.75,0
4d2221,Malta,146.75,0
aaf1f2,United States,136.72,0
a9d830,United States,36.76,0
adf128,United States,253.59,0
4d2279,Malta,254.89,0
4d226b,Malta,198.27,0
c0583f,Canada,228.89,0
a65bb7,United States,0.9,1
a5ee51,United States,211.51,0
a06778,United States,76.76,0
40600d,United Kingdom,89.0,0
4d225e,Malta,245.65,0
a124b5,United States,214.59,0
abbd8d,United States,251.58,0
4d2275,Malta,213.34,0
a688f4,United States,37.68,0
4d2270,Malta,3.86,1
a0543b,United States,53.92,0
4d2272,Malta,225.81,0
a257c0,United States,38.21,0
406014,United Kingdom,189.39,0
c05840,Canada,231.65,0
acca49,United States,60.7,0
aa197e,United States,103.35,0
406015,United Kingdom,228.87,0
406018,United Kingdom,184.87,0
4d2289,Malta,224.73,0
4d227c,Malta,239.94,0
4d227d,Malta,194.54,0
4d227e,Malta,3.09,1
c0582b,Canada,212.29,0
406011,United Kingdom,203.27,0
a1d71d,United States,33.36,0
a4ce5c,United States,67.01,0
c0583a,Canada,112.97,0
aa9c34,United States,72.08,0
ac948a,United States,252.55,0
a97516,United States,34.2,0
a6153e,United States,208.92,0
a4ce71,United States,205.96,0
4d2259,Malta,242.46,0
800c99,India,139.32,0
a017e0,United States,79.31,0
ab618b,United States,256.79,0
abc49b,United States,181.37,0
a66efa,United States,57.92,0
4d2257,Malta,173.02,0
4d2258,Malta,186.66,0
a4728e,United States,72.8,0
a6bee2,United States,56.6,0
a72e69,United States,209.18,0
aa4cc1,United States,77.07,0
a84e3f,United States,165.12,0
800c8f,India,109.58,0
a8551a,United States,108.23,0
800c8e,India,137.81,0
ab391a,United States,70.75,0
ac949e,United States,54.72,0
a65bbc,United States,237.31,0
a28d12,United States,45.81,0
4d2250,Malta,105.19,0
a72e5f,United States,32.04,0
ad9a71,United States,79.48,0
4d225a,Malta,235.15,0
4d225b,Malta,124.81,0
4d225d,Malta,241.25,0
a53bed,United States,73.1,0
ad4afb,United States,259.57,0
a05434,United States,97.34,0
ad4afe,United States,219.64,0
407f65,United Kingdom,215.89,0
407f63,United Kingdom,166.03,0
ad049a,United States,144.49,0
4cabec,Ireland,223.17,0
a9b0ed,United States,181.54,0
3c55c3,Germany,0.0,1
aa79dd,United States,76.68,0
4d224d,Malta,256.42,0
4d224e,Malta,2194.31,0
4d224f,Malta,26.48,0
a73549,United States,46.92,0
4d2263,Malta,237.43,0
70afb9,Nepal,282.23,0
407f61,United Kingdom,220.74,0
407f62,United Kingdom,226.45,0
a675f9,United States,179.59,0
c008a9,Canada,237.6,0
a1745b,United States,211.08,0
a1d76b,United States,78.26,0
a1878a,United States,0.0,1
400a7d,United Kingdom,0.0,1
400a7c,United Kingdom,61.22,0
a0fdeb,United States,42.7,0
a65d06,United States,252.16,0
a0a457,United States,78.2,0
c05819,Canada,74.5,0
a3b4b5,United States,217.13,0
a0547d,United States,236.1,0
a231a6,United States,214.08,0
a0f1bb,United States,210.08,0
c030fd,Canada,246.58,0
a9b275,United States,229.01,0
a3adce,United States,217.22,0
a3ea15,United States,60.68,0
0d0dd9,Mexico,202.04,0
a53d2c,United States,200.07,0
ab7402,United States,245.91,0
a0a42b,United States,80.87,0
ab8733,United States,42.97,0
a04131,United States,81.08,0
493293,Portugal,184.22,0
a03a3d,United States,77.6,0
4071d7,United Kingdom,142.26,0
ab37d6,United States,237.32,0
8682da,Japan,298.76,0
0d0de6,Mexico,221.1,0
a1b100,United States,109.37,0
a55767,United States,151.96,0
a0678e,United States,47.37,0
a53105,United States,45.47,0
c008b7,Canada,243.6,0
a9ab72,United States,239.32,0
a2f71f,United States,146.82,0
a05470,United States,188.69,0
0d0dda,Mexico,152.22,0
ac57c6,United States,56.3,0
0d0ddb,Mexico,237.09,0
a04d7e,United States,43.22,0
c08095,Canada,224.4,0
70e064,Cambodia,146.86,0
ad1717,United States,92.54,0
0d0df1,Mexico,217.9,0
70e071,Cambodia,220.69,0
ac57af,United States,275.52,0
ac57d2,United States,201.55,0
aab73f,United States,187.25,0
a231f3,United States,73.05,0
aafdc4,United States,143.87,0
407f0d,United Kingdom,197.53,0
ab1dd5,United States,186.12,0
3c42f7,Germany,3.34,1
a5e26a,United States,50.39,0
ab741e,United States,197.54,0
a8424c,United States,174.85,0
c82b32,New Zealand,216.67,0
a9b227,United States,27.78,0
a1b162,United States,209.59,0
a2d11c,United States,51.26,0
ab6d3e,United States,212.1,0
a84255,United States,206.84,0
a1aa4e,United States,160.55,0
a34ae0,United States,192.47,0
a2e44f,United States,82.08,0
a0191e,United States,66.01,0
4b19fc,Switzerland,155.07,0
a72270,United States,122.01,0
4b19fd,Switzerland,0.0,1
4b19ff,Switzerland,135.53,0
a0f1fb,United States,55.45,0
a46ac0,United States,114.24,0
a2f77b,United States,243.83,0
a471a8,United States,9.26,1
a34ae6,United States,276.45,0
a5e287,United States,48.0,0
ac57f9,United States,187.72,0
c030ef,Canada,214.88,0
a46ab9,United States,248.84,0
c030eb,Canada,254.01,0
a364e7,United States,270.25,0
0291a4,Tunisia,199.93,0
ad1747,United States,45.34,0
a46ab3,United States,197.24,0
0d0da0,Mexico,239.02,0
710054,Saudi Arabia,147.78,0
aa9b82,United States,188.77,0
acdd1b,United States,101.46,0
abc40d,United States,6.94,1
710057,Saudi Arabia,300.3,0
ac31a1,United States,242.83,0
a04183,United States,198.93,0
48c2af,Poland,233.11,0
a90bdb,United States,222.37,0
48c2ad,Poland,234.33,0
ac8111,United States,61.27,0
48c2ab,Poland,227.48,0
48c2ac,Poland,204.57,0
aaa43e,United States,194.3,0
aca7c6,United States,49.39,0
abaa0e,United States,243.91,0
a3adb9,United States,277.4,0
a7d2f7,United States,206.88,0
86220c,Japan,161.23,0
a9d86c,United States,94.86,0
ab877a,United States,133.86,0
a244fd,United States,42.19,0
ad77d3,United States,123.52,0
ab0acb,United States,135.15,0
a17490,United States,199.01,0
a5e29a,United States,251.88,0
ab24f7,United States,164.34,0
48c2b3,Poland,217.61,0
342398,Spain,97.63,0
aa9b71,United States,47.85,0
acdd0a,United States,3.86,1
a1bd6a,United States,173.17,0
48c2b2,Poland,235.16,0
acf735,United States,31.49,0
abbd47,United States,239.41,0
407dc5,United Kingdom,255.89,0
71be35,Republic of Korea,263.38,0
151ec6,Russian Federation,255.88,0
4cac45,Ireland,246.95,0
ac3e5d,United States,142.52,1
c030a6,Canada,187.78,0
a96de6,United States,40.76,0
48c2a9,Poland,250.41,0
a8a4c7,United States,217.73,0
a854d0,United States,91.21,0
a471ec,United States,237.99,0
48c2a4,Poland,248.1,0
a9bdb7,United States,50.67,0
48c2a3,Poland,237.42,0
acf5be,United States,140.35,0
48c2a1,Poland,197.99,0
00af60,South Africa,218.64,0
a64a73,United States,195.1,0
a23f0e,United States,71.61,0
a23f0c,United States,231.21,0
ad6539,United States,156.2,0
4d20b1,Malta,138.35,0
a3c900,United States,151.88,0
aceebc,United States,81.29,0
4cac54,Ireland,203.86,0
c043b7,Canada,253.35,0
aaeb59,United States,161.33,0
a9fa04,United States,233.48,0
4cac56,Ireland,192.31,0
c04fff,Canada,149.34,0
ad15cf,United States,3.09,1
a5449a,United States,263.23,0
aa678e,United States,77.97,0
a209c0,United States,203.29,0
ac3e80,United States,217.29,0
a84dce,United States,158.45,0
71be19,Republic of Korea,199.06,0
a2d15a,United States,54.55,0
800af1,India,152.17,0
a89139,United States,115.29,0
aa4d77,United States,151.06,0
aaf253,United States,253.66,0
4cac24,Ireland,243.54,0
71c531,Republic of Korea,100.18,0
71c532,Republic of Korea,156.73,0
71c536,Republic of Korea,137.87,0
7bb132,China,151.16,0
88628f,Thailand,219.88,0
ac2b61,United States,127.54,0
ac3e91,United States,61.05,0
71be42,Republic of Korea,178.45,0
c03cf1,Canada,0.0,1
aaeb6a,United States,264.7,0
71be46,Republic of Korea,315.96,0
71be45,Republic of Korea,213.86,0
3483da,Spain,223.4,0
a601fb,United States,75.56,0
886292,Thailand,248.48,0
a6b463,United States,220.45,0
aaf260,United States,177.15,0
71c526,Republic of Korea,242.81,0
a2ca5d,United States,236.18,0
a7d43c,United States,120.79,0
ada207,United States,8.23,1
a05fc9,United States,41.8,0
a7e777,United States,112.74,0
a89d66,United States,125.85,0
a2d147,United States,37.59,0
a841b7,United States,50.06,0
acdbf4,United States,181.51,0
e49a54,Brazil,237.25,0
39c440,France,186.94,0
4cac87,Ireland,110.67,0
4cac88,Ireland,215.74,0
4cac89,Ireland,87.25,0
4cac84,Ireland,231.52,0
4d20d6,Malta,178.64,0
a5f4c6,United States,45.32,0
a0ff53,United States,36.25,0
abc2e5,United States,231.61,0
5113ce,Estonia,8.23,1
a55785,United States,130.73,0
c069de,Canada,267.59,0
861b8e,Japan,194.35,0
a65d45,United States,1.8,1
ad6595,United States,210.11,0
a3f133,United States,200.38,0
a4991a,United States,48.13,0
a96da8,United States,47.8,0
c04fd7,Canada,201.69,0
a11f6b,United States,0.06,1
a329d4,United States,70.42,0
e49a68,Brazil,1.29,1
4d20f4,Malta,251.86,0
c069d8,Canada,221.08,0
e49a69,Brazil,23.01,0
a58abe,United States,55.59,0
3483c9,Spain,247.07,0
ada227,United States,257.48,0
70e084,Cambodia,270.2,0
a4e7fb,United States,0.0,1
885b43,Thailand,33.95,1
a53d80,United States,72.54,0
885b42,Thailand,79.73,0
a053e3,United States,68.22,0
a52a3c,United States,30.91,0
acdbe7,United States,69.06,0
a54464,United States,46.65,0
c04ff4,Canada,200.55,0
a84dd1,United States,83.82,0
39c425,France,72.76,0
4b9e01,Turkey,275.05,0
a71aad,United States,78.71,0
a80764,United States,69.63,0
ad526c,United States,184.38,0
c03caf,Canada,0.0,1
39c422,France,251.4,0
c0096e,Canada,80.73,0
4cac62,Ireland,179.42,0
a449a3,United States,9.26,0
a17fbd,United States,232.6,0
a449a8,United States,168.32,0
a77111,United States,166.22,0
a591d5,United States,189.65,0
a35f0a,United States,63.11,0
7806a7,China,133.15,0
c04ff7,Canada,205.13,0
a2d18c,United States,50.67,0
39b101,France,265.98,0
a1e9ac,United States,1.8,1
a1cfa3,United States,67.87,0
ad5269,United States,201.37,0
4d20bd,Malta,7.2,1
a6778b,United States,60.36,0
a5a77b,United States,34.53,0
a79768,United States,230.27,0
45ab21,Denmark,190.33,0
aa6735,United States,217.57,0
45ab22,Denmark,231.4,0
a11317,United States,56.5,0
a11f59,United States,220.74,0
a3f161,United States,211.46,0
4632b1,Finland,237.77,0
ad5273,United States,215.05,0
800d10,India,194.79,0
ace13e,United States,203.21,0
a0d8f3,United States,64.77,0
a075df,United States,40.51,0
a43ea3,United States,205.22,0
a0c5c6,United States,173.06,0
a062ad,United States,46.61,0
a43ea2,United States,152.54,0
ad5afe,United States,158.57,0
a2fea7,United States,131.99,0
71c598,Republic of Korea,226.71,0
a2e09a,United States,31.38,1
abba6c,United States,230.18,0
801403,India,249.55,0
a1debc,United States,240.48,0
0c20a5,Panama,4.37,1
0c20a4,Panama,72.54,0
a8fc73,United States,220.91,0
a8a0c1,United States,222.7,0
a9e6ec,United States,32.1,0
a13541,United States,0.77,1
c04278,Canada,69.76,0
aced7a,United States,70.75,0
a14886,United States,84.1,0
a9369b,United States,56.82,0
a4208f,United States,92.3,0
a78c8f,United States,197.36,0
801407,India,228.14,0
801406,India,233.52,0
aa4a9f,United States,81.15,0
407022,United Kingdom,243.42,0
a8a0d9,United States,263.34,0
789204,China,154.87,0
a1dec1,United States,272.43,0
a05bde,United States,167.57,0
a38836,United States,176.64,0
aa2918,United States,121.36,0
398495,France,227.31,0
a24e45,United States,39.0,0
40833c,United Kingdom,245.55,0
ad61de,United States,263.39,0
a3be1b,United States,255.57,0
ad8901,United States,192.16,0
510077,Belarus,242.42,0
ab3601,United States,216.67,0
ad8907,United States,53.86,0
a11b00,United States,245.09,0
a2b810,United States,6.17,1
4cab80,Ireland,4.63,0
789215,China,273.18,0
aaa19e,United States,164.48,0
a6380d,United States,126.93,0
48c12e,Poland,246.26,0
48c12b,Poland,219.06,0
48c12c,Poland,139.29,0
a6c39f,United States,6.69,1
c00700,Canada,270.19,0
a338a6,United States,43.68,0
a0020a,United States,141.58,0
48c138,Poland,202.83,0
48c133,Poland,229.77,0
48c134,Poland,244.4,0
48c131,Poland,222.78,0
48c130,Poland,112.19,0
acf48c,United States,249.97,0
a9e6df,United States,87.47,0
ab1c04,United States,158.84,0
a92362,United States,6.94,1
ac918d,United States,41.8,0
acf48f,United States,1.54,1
a92365,United States,229.35,0
a062b2,United States,171.71,0
a9d3af,United States,272.15,0
a8f00e,United States,0.19,1
a7939d,United States,40.68,0
a14861,United States,63.3,0
80142a,India,229.48,0
80142b,India,171.64,0
0c20dd,Panama,230.05,0
a996e1,United States,222.63,0
a85ce3,United States,186.26,0
48c129,Poland,238.05,0
48c127,Poland,241.84,0
ac4f29,United States,252.59,0
48c124,Poland,230.54,0
a80346,United States,0.0,1
48c123,Poland,3.6,1
a43ee5,United States,79.31,0
a80f7f,United States,84.92,0
48c121,Poland,2.57,1
a3b0f3,United States,241.68,0
a9f9db,United States,37.91,0
801441,India,120.1,0
a2fee9,United States,207.12,0
71c552,Republic of Korea,249.74,0
a996df,United States,1.54,1
a8c6e8,United States,63.3,0
801445,India,251.27,0
71c556,Republic of Korea,153.4,0
a876f2,United States,33.59,0
a205f5,United States,54.3,0
abf9b1,United States,194.27,0
a2b878,United States,84.94,0
ab8fd0,United States,225.46,0
a6cf94,United States,257.53,0
a458f5,United States,196.35,0
a48e46,United States,208.88,0
80143a,India,209.05,0
78922f,China,302.33,0
ab3634,United States,60.67,0
a0abee,United States,225.92,0
a17bff,United States,63.83,0
a66046,United States,184.32,0
a17bfe,United States,240.49,0
a35b27,United States,97.76,0
789244,China,200.35,0
a36e64,United States,43.42,0
801455,India,154.75,0
789243,China,248.64,0
a2a533,United States,268.95,0
a36219,United States,131.86,0
a445b0,United States,219.87,0
a35b1e,United States,142.76,0
a23b55,United States,176.24,0
a0156c,United States,57.23,0
a98fcc,United States,237.9,0
800d36,India,103.81,0
a1f8ed,United States,49.05,0
a1dee4,United States,67.19,0
0c20be,Panama,221.06,0
489788,Poland,113.72,0
aad9f2,United States,45.86,0
407c8a,United Kingdom,259.98,0
a7dc61,United States,50.49,0
ab1c33,United States,41.57,0
a9dfb6,United States,212.98,0
801424,India,186.64,0
a6c35d,United States,214.93,0
a0abc5,United States,242.03,0
ab230f,United States,62.58,0
acffb7,United States,69.54,0
abf9d5,United States,267.94,0
71c570,Republic of Korea,139.51,0
ab2f5a,United States,85.5,0
800d41,India,0.39,1
800d40,India,182.06,0
ad1fbc,United States,105.89,0
ad8935,United States,40.13,1
ab3655,United States,184.38,0
a97caa,United States,40.84,0
aa5130,United States,194.27,0
407045,United Kingdom,56.24,0
a35b04,United States,93.77,0
ace19a,United States,137.57,0
ad1fc8,United States,219.61,0
a98ff7,United States,42.58,0
801431,India,235.73,0
ab364d,United States,103.51,0
0c20b5,Panama,212.35,0
aaacc3,United States,190.65,0
aa0dfa,United States,213.55,0
0c20b9,Panama,204.25,0
a85e2b,United States,239.18,0
01012b,Egypt,271.42,0
4d2119,Malta,150.35,0
4691c3,Greece,80.43,0
a6d5ac,United States,52.46,0
a66bc3,United States,50.79,0
a6bba0,United States,48.12,0
aa76ef,United States,237.84,0
ad2733,United States,4.63,1
a67ef1,United States,65.48,0
ab6a1b,United States,57.8,0
710111,Saudi Arabia,242.52,0
a552bc,United States,48.4,0
a79ee7,United States,156.92,0
a12296,United States,56.79,0
ab2df1,United States,44.47,0
800d8b,India,238.35,0
a23b89,United States,42.71,0
710112,Saudi Arabia,267.53,0
c06852,Canada,45.53,0
3444da,Spain,238.59,0
4d2129,Malta,188.94,0
a4955e,United States,84.16,0
a6cec4,United States,161.25,0
a8c846,United States,163.29,0
a445ec,United States,202.15,0
a1229c,United States,35.44,0
451d86,Bulgaria,191.06,0
a4e571,United States,202.82,0
a445ef,United States,150.97,0
451d85,Bulgaria,191.35,0
0c218b,Panama,238.19,0
a3624b,United States,139.02,0
a23b8d,United States,199.02,0
a312f1,United States,79.38,0
ac3aa8,United States,215.06,0
a708ef,United States,225.59,0
a74535,United States,275.34,0
4caab4,Ireland,184.69,0
3444cc,Spain,200.96,0
a815a5,United States,139.49,0
710102,Saudi Arabia,222.5,0
a62573,United States,46.53,0
3444ca,Spain,242.82,0
a5eb3e,United States,41.62,0
a445f0,United States,208.96,0
ab34f3,United States,214.22,0
ab1aca,United States,6.17,1
600bbe,Azerbaijan,266.54,0
abc107,United States,213.56,0
010163,Egypt,212.56,0
0c217a,Panama,220.44,0
a445dd,United States,58.36,0
010153,Egypt,272.89,0
3444d0,Spain,239.86,0
3444d1,Spain,165.44,0
a73e6d,United States,188.69,0
a5a2ae,United States,135.82,0
a1d2dc,United States,189.39,0
801461,India,157.86,0
ab34ea,United States,220.94,0
711462,Saudi Arabia,71.52,0
801462,India,112.18,0
a43eed,United States,192.79,0
a325fd,United States,229.02,0
710119,Saudi Arabia,297.39,0
a72b34,United States,157.48,0
80145b,India,199.59,0
01013c,Egypt,244.38,0
a2ebbd,United States,139.99,0
80145f,India,204.25,0
aced21,United States,204.82,0
aa76cb,United States,222.64,0
aced23,United States,9.77,1
a1227c,United States,45.81,0
a5eb40,United States,42.2,0
a445cd,United States,231.4,0
a24e9f,United States,110.13,0
ac67fc,United States,259.5,0
010144,Egypt,258.08,0
c04e63,Canada,0.0,1
ac3ac9,United States,104.77,0
a25590,United States,179.8,0
ab7d7f,United States,121.27,0
c06878,Canada,67.51,0
a5c8c6,United States,44.54,0
a3d867,United States,38.69,0
a7d085,United States,195.6,0
aa6fcc,United States,49.24,0
abba2b,United States,39.07,0
a7e39e,United States,49.92,0
440452,Austria,7.2,1
aa0300,United States,275.52,0
a79ea8,United States,269.5,0
ad1444,United States,54.55,0
a79ea0,United States,145.04,0
aa6fca,United States,204.61,0
ac4dfb,United States,98.02,0
a0640b,United States,93.65,0
ac078b,United States,191.64,0
a99804,United States,71.47,0
ac3adf,United States,211.0,0
a8c802,United States,219.33,0
a63855,United States,189.56,0
adbdc9,United States,207.43,0
a708b0,United States,215.61,0
ace108,United States,253.76,0
a685a7,United States,64.11,0
aaad8f,United States,217.09,0
86ce8e,Japan,240.37,0
aa76a8,United States,141.48,0
408305,United Kingdom,232.17,0
a54bab,United States,236.56,0
ae2126,United States,154.63,0
a2f2fa,United States,206.32,0
a63864,United States,249.51,0
ac41ce,United States,263.59,0
a3d87d,United States,210.37,0
aced6e,United States,177.28,0
ad0135,United States,212.2,0
a55ef3,United States,246.68,0
ac8a66,United States,211.15,0
440469,Austria,195.71,0
469dc1,Greece,255.57,0
80149e,India,220.77,0
a06405,United States,113.2,0
acda41,United States,258.4,0
a05d0b,United States,234.61,0
acda2c,United States,219.66,0
4d2143,Malta,176.04,0
a67ecb,United States,61.36,0
a6252d,United States,51.14,0
ac41f3,United States,209.35,0
78083b,China,147.86,0
a36279,United States,234.44,0
39d2ae,France,260.18,0
a17108,United States,268.33,0
a517a1,United States,216.34,0
4d206d,Malta,219.57,0
4081bc,United Kingdom,193.92,0
4081bd,United Kingdom,207.69,0
4d206b,Malta,185.78,0
4d206c,Malta,118.03,0
4081bb,United Kingdom,243.21,0
ac4279,United States,75.11,0
4b18b8,Switzerland,240.1,0
4b18b9,Switzerland,208.81,0
adc571,United States,62.86,0
a267f0,United States,0.06,1
39d2b3,France,239.34,0
a30d18,United States,5.92,1
a04a49,United States,236.06,0
a3271e,United States,266.36,0
a3bda6,United States,3.6,1
a06461,United States,253.99,0
a54d03,United States,33.99,0
a134e3,United States,62.39,0
c040e8,Canada,137.89,0
4d2080,Malta,218.42,0
acf2e4,United States,1.8,1
3875ff,France,7.46,1
a97279,United States,268.12,0
06a1bc,Qatar,283.48,0
a134ca,United States,63.77,0
a014c9,United States,119.87,0
342091,Spain,127.08,0
a06435,United States,6.94,1
4d204a,Malta,235.03,0
4d2054,Malta,206.32,0
4d2056,Malta,218.38,0
4081a3,United Kingdom,216.51,0
a54d0a,United States,49.94,0
a9ce4b,United States,74.32,0
4081a1,United Kingdom,0.77,1
a8ae7f,United States,218.65,0
06a1e9,Qatar,267.8,0
a97251,United States,233.14,0
4b18ba,Switzerland,249.16,0
4b18bb,Switzerland,229.41,0
a027fa,United States,179.15,0
06a1e0,Qatar,223.84,0
39d2a5,France,152.89,0
a6870d,United States,67.29,0
a8b56f,United States,219.82,0
a32718,United States,279.33,0
adc56a,United States,58.68,0
a00df9,United States,274.71,0
a55411,United States,276.16,0
4d2067,Malta,265.04,0
39d2a1,France,214.39,0
39d2a2,France,246.69,0
39d2a3,France,275.34,0
0c2166,Panama,236.41,0
a7456c,United States,258.53,0
a87898,United States,238.16,0
c066fb,Canada,0.0,1
4bb848,Turkey,248.51,0
a1d455,United States,91.43,0
a552fd,United States,45.53,0
0c2168,Panama,3.86,1
a1c11a,United States,59.9,0
a05166,United States,66.75,0
a6d5ec,United States,269.72,0
a86569,United States,63.82,0
aa0267,United States,64.92,0
800bc8,India,186.2,0
a1d44e,United States,250.6,0
a5a2cc,United States,231.08,0
4b18f2,Switzerland,174.55,0
aa158a,United States,144.18,0
aac721,United States,157.96,0
06a1ec,Qatar,209.41,0
4b18f3,Switzerland,199.13,0
a97228,United States,81.9,0
4b18f5,Switzerland,144.12,0
a8521f,United States,92.4,0
0c2161,Panama,229.74,0
a2b7f5,United States,234.66,0
a7455f,United States,113.88,0
a43423,United States,205.63,0
a80eec,United States,51.51,0
4bb84d,Turkey,193.95,0
ab34a7,United States,235.04,0
a9bb0c,United States,213.74,0
a254f7,United States,180.49,0
a11ad4,United States,203.01,0
a24ddb,United States,62.42,0
a11ad7,United States,82.83,0
343386,Spain,230.55,0
aa023f,United States,164.55,0
4d208f,Malta,201.6,0
a24de8,United States,226.38,0
4d208e,Malta,239.99,0
a04a4d,United States,219.63,0
4d2090,Malta,221.9,0
c1e9ca,Canada,1.8,1
a2b7cd,United States,250.07,0
a014ff,United States,217.03,0
4d2092,Malta,231.13,0
a001ce,United States,41.48,0
a387f0,United States,203.4,0
a134e8,United States,52.4,0
a1cd55,United States,259.92,0
a802e7,United States,237.86,0
abcd00,United States,42.44,0
7c7aa4,Australia,222.37,0
a267f8,United States,47.24,0
a8ae3e,United States,203.89,0
0d04c2,Mexico,250.52,0
aa75ef,United States,208.72,0
ab7d42,United States,0.77,1
800ba9,India,198.86,0
a29d3e,United States,56.28,0
71147c,Saudi Arabia,241.46,0
4b18ff,Switzerland,229.87,0
aab40b,United States,160.63,0
a267ec,United States,199.33,0
a4d298,United States,154.76,0
3480c3,Spain,217.1,0
a3d7a7,United States,112.27,0
a0514d,United States,71.75,0
344697,Spain,220.59,0
344698,Spain,251.42,0
344699,Spain,216.88,0
aa01b3,United States,181.34,0
344693,Spain,221.44,0
344695,Spain,167.31,0
abf8e0,United States,208.2,0
46a5e3,Greece,57.62,0
71bf55,Republic of Korea,248.9,0
c01970,Canada,87.75,0
71bf54,Republic of Korea,248.59,0
a29175,United States,39.73,0
71bf53,Republic of Korea,155.09,0
4cc52f,Iceland,230.76,0
46a5e7,Greece,197.08,0
a3147c,United States,53.98,0
a61ddc,United States,54.29,0
a361f5,United States,73.18,0
a361f3,United States,225.55,0
a5b767,United States,2.06,1
a35afa,United States,47.42,0
a5b760,United States,207.38,0
3c4322,Germany,11.83,0
a4345e,United States,108.87,0
aa5d60,United States,142.61,0
71bf41,Republic of Korea,288.83,0
4402f1,Austria,153.68,0
ad8835,United States,241.08,0
ad8836,United States,225.34,0
a35af1,United States,61.84,0
c066b6,Canada,173.5,0
a3fa63,United States,43.73,0
789288,China,0.51,1
a997cc,United States,260.73,0
789286,China,307.56,0
